Date,High,Low,Open,Close,Volume,Adj Close
2017-03-07,271.1499938964844,268.9800109863281,270.6199951171875,269.6300048828125,0,269.6300048828125
2017-03-08,269.75,268.0199890136719,269.2200012207031,268.1400146484375,0,268.1400146484375
2017-03-09,268.4700012207031,266.3500061035156,268.1300048828125,266.5199890136719,0,266.5199890136719
2017-03-10,269.1099853515625,266.57000732421875,268.0799865722656,267.8800048828125,0,267.8800048828125
2017-03-13,270.8299865722656,267.79998779296875,267.79998779296875,270.6400146484375,0,270.6400146484375
2017-03-14,270.510009765625,268.55999755859375,269.8599853515625,270.3999938964844,0,270.3999938964844
2017-03-15,274.4599914550781,271.260009765625,271.2699890136719,274.1300048828125,0,274.1300048828125
2017-03-16,275.1000061035156,273.4200134277344,274.5,274.3900146484375,0,274.3900146484375
2017-03-17,277.7200012207031,273.69000244140625,273.7300109863281,277.07000732421875,0,277.07000732421875
2017-03-20,277.510009765625,274.239990234375,277.1499938964844,275.3800048828125,0,275.3800048828125
2017-03-21,277.0,271.6300048828125,275.9800109863281,271.8399963378906,0,271.8399963378906
2017-03-22,271.79998779296875,268.8900146484375,271.7200012207031,269.6700134277344,0,269.6700134277344
2017-03-23,274.3999938964844,270.3699951171875,270.3999938964844,273.8900146484375,0,273.8900146484375
2017-03-24,274.4700012207031,272.2200012207031,274.1400146484375,272.989990234375,0,272.989990234375
2017-03-27,275.9800109863281,270.3599853515625,270.44000244140625,275.6099853515625,0,275.6099853515625
2017-03-28,277.30999755859375,275.1000061035156,275.4100036621094,277.1300048828125,0,277.1300048828125
2017-03-29,278.739990234375,276.4700012207031,276.57000732421875,278.1499938964844,0,278.1499938964844
2017-03-30,278.5400085449219,277.5299987792969,278.29998779296875,278.3299865722656,0,278.3299865722656
2017-03-31,280.0400085449219,277.2900085449219,278.010009765625,279.0199890136719,0,279.0199890136719
2017-04-03,280.989990234375,277.1700134277344,279.3399963378906,277.5299987792969,0,277.5299987792969
2017-04-04,278.1300048828125,276.6199951171875,277.0799865722656,277.989990234375,0,277.989990234375
2017-04-05,279.760009765625,274.94000244140625,278.7099914550781,275.1600036621094,0,275.1600036621094
2017-04-06,279.05999755859375,275.010009765625,275.0299987792969,278.92999267578125,0,278.92999267578125
2017-04-07,279.17999267578125,277.9200134277344,278.32000732421875,278.1400146484375,0,278.1400146484375
2017-04-10,279.54998779296875,277.4599914550781,278.3599853515625,278.8599853515625,0,278.8599853515625
2017-04-11,281.510009765625,278.1199951171875,278.8699951171875,281.5,0,281.5
2017-04-12,281.54998779296875,277.82000732421875,281.30999755859375,278.2900085449219,0,278.2900085449219
2017-04-13,278.05999755859375,275.0199890136719,277.94000244140625,275.1700134277344,0,275.1700134277344
2017-04-17,277.94000244140625,276.1600036621094,276.1600036621094,277.94000244140625,0,277.94000244140625
2017-04-18,280.6300048828125,277.5199890136719,277.9100036621094,280.4700012207031,0,280.4700012207031
2017-04-19,281.57000732421875,280.2300109863281,280.9800109863281,280.6400146484375,0,280.6400146484375
2017-04-20,282.17999267578125,280.69000244140625,281.8900146484375,281.32000732421875,0,281.32000732421875
2017-04-21,281.3800048828125,280.04998779296875,281.3299865722656,281.010009765625,0,281.010009765625
2017-04-24,285.5799865722656,283.4599914550781,284.1199951171875,285.04998779296875,0,285.04998779296875
2017-04-25,287.739990234375,286.0799865722656,286.1000061035156,286.6600036621094,0,286.6600036621094
2017-04-26,291.05999755859375,287.3699951171875,287.6099853515625,289.45001220703125,0,289.45001220703125
2017-04-27,290.8800048828125,288.5199890136719,289.9100036621094,290.5199890136719,0,290.5199890136719
2017-04-28,291.9599914550781,289.2200012207031,291.8699951171875,289.3299865722656,0,289.3299865722656
2017-05-01,290.5199890136719,289.05999755859375,289.69000244140625,289.79998779296875,0,289.79998779296875
2017-05-02,290.54998779296875,288.5799865722656,290.2699890136719,289.0,0,289.0
2017-05-03,289.54998779296875,287.2200012207031,288.6600036621094,288.739990234375,0,288.739990234375
2017-05-04,290.7200012207031,288.70001220703125,289.05999755859375,290.7200012207031,0,290.7200012207031
2017-05-05,293.3599853515625,289.8399963378906,290.239990234375,293.2799987792969,0,293.2799987792969
2017-05-08,292.3999938964844,290.07000732421875,292.1099853515625,290.8500061035156,0,290.8500061035156
2017-05-09,291.8900146484375,290.0,291.25,291.1000061035156,0,291.1000061035156
2017-05-10,293.6600036621094,290.54998779296875,290.6499938964844,293.3599853515625,0,293.3599853515625
2017-05-11,293.1000061035156,290.8900146484375,292.79998779296875,292.5299987792969,0,292.5299987792969
2017-05-12,292.8299865722656,290.92999267578125,292.4599914550781,291.8800048828125,0,291.8800048828125
2017-05-15,294.0299987792969,292.04998779296875,292.04998779296875,293.8900146484375,0,293.8900146484375
2017-05-16,295.3699951171875,294.19000244140625,294.3500061035156,295.30999755859375,0,295.30999755859375
2017-05-17,293.239990234375,288.4800109863281,292.67999267578125,288.4800109863281,0,288.4800109863281
2017-05-18,288.8599853515625,287.260009765625,287.6199951171875,287.75,0,287.75
2017-05-19,290.510009765625,288.0400085449219,288.0400085449219,289.8800048828125,0,289.8800048828125
2017-05-22,295.2799987792969,290.82000732421875,291.1099853515625,294.6000061035156,0,294.6000061035156
2017-05-23,296.19000244140625,293.25,295.6400146484375,293.4700012207031,0,293.4700012207031
2017-05-24,293.489990234375,291.7799987792969,293.45001220703125,293.2200012207031,0,293.2200012207031
2017-05-25,293.5400085449219,291.92999267578125,293.2699890136719,292.0199890136719,0,292.0199890136719
2017-05-26,294.82000732421875,291.6400146484375,291.82000732421875,294.7300109863281,0,294.7300109863281
2017-05-30,294.739990234375,293.1000061035156,294.2300109863281,293.1700134277344,0,293.1700134277344
2017-05-31,294.30999755859375,291.8900146484375,293.7799987792969,293.9100036621094,0,293.9100036621094
2017-06-01,299.8999938964844,295.5799865722656,295.75,299.70001220703125,0,299.70001220703125
2017-06-02,302.54998779296875,300.1099853515625,300.2900085449219,301.5400085449219,0,301.5400085449219
2017-06-05,301.4200134277344,299.5199890136719,301.04998779296875,300.3999938964844,0,300.3999938964844
2017-06-06,303.75,298.7200012207031,299.25,302.9200134277344,0,302.9200134277344
2017-06-07,303.92999267578125,302.25,303.0299987792969,303.2099914550781,0,303.2099914550781
2017-06-08,305.3800048828125,302.2699890136719,302.69000244140625,304.45001220703125,0,304.45001220703125
2017-06-09,305.0,299.6600036621094,304.5799865722656,301.5799865722656,0,301.5799865722656
2017-06-12,301.17999267578125,298.239990234375,300.8900146484375,298.9599914550781,0,298.9599914550781
2017-06-13,303.2799987792969,300.2099914550781,300.260009765625,303.0299987792969,0,303.0299987792969
2017-06-14,303.739990234375,300.05999755859375,303.4100036621094,301.70001220703125,0,301.70001220703125
2017-06-15,303.239990234375,298.6499938964844,299.1000061035156,303.05999755859375,0,303.05999755859375
2017-06-16,301.94000244140625,300.0899963378906,301.739990234375,301.7200012207031,0,301.7200012207031
2017-06-19,305.2900085449219,302.7099914550781,303.3599853515625,305.07000732421875,0,305.07000732421875
2017-06-20,305.1400146484375,302.1300048828125,305.0799865722656,302.2799987792969,0,302.2799987792969
2017-06-21,302.7799987792969,299.54998779296875,301.92999267578125,299.989990234375,0,299.989990234375
2017-06-22,300.4800109863281,298.8999938964844,299.7799987792969,299.95001220703125,0,299.95001220703125
2017-06-23,303.7099914550781,298.9599914550781,299.82000732421875,303.54998779296875,0,303.54998779296875
2017-06-26,304.57000732421875,302.4599914550781,303.8699951171875,303.239990234375,0,303.239990234375
2017-06-27,303.17999267578125,299.32000732421875,302.6300048828125,299.3900146484375,0,299.3900146484375
2017-06-28,302.8599853515625,300.1400146484375,300.8299865722656,302.70001220703125,0,302.70001220703125
2017-06-29,303.760009765625,296.8399963378906,303.57000732421875,299.3299865722656,0,299.3299865722656
2017-06-30,300.4200134277344,298.04998779296875,299.67999267578125,298.94000244140625,0,298.94000244140625
2017-07-03,299.6300048828125,297.260009765625,299.6099853515625,298.239990234375,0,298.239990234375
2017-07-05,298.67999267578125,295.8599853515625,297.8800048828125,297.9700012207031,0,297.9700012207031
2017-07-06,296.5899963378906,293.489990234375,296.4800109863281,293.760009765625,0,293.760009765625
2017-07-07,297.010009765625,294.32000732421875,294.45001220703125,296.17999267578125,0,296.17999267578125
2017-07-10,297.760009765625,294.7900085449219,295.9599914550781,296.20001220703125,0,296.20001220703125
2017-07-11,297.2900085449219,295.32000732421875,296.2799987792969,296.9800109863281,0,296.9800109863281
2017-07-12,300.989990234375,298.7699890136719,298.7799987792969,299.8999938964844,0,299.8999938964844
2017-07-13,300.3999938964844,297.010009765625,300.3999938964844,298.05999755859375,0,298.05999755859375
2017-07-14,299.010009765625,296.55999755859375,297.4100036621094,298.3500061035156,0,298.3500061035156
2017-07-17,298.7300109863281,297.2200012207031,298.1400146484375,297.42999267578125,0,297.42999267578125
2017-07-18,300.8599853515625,297.0299987792969,297.510009765625,300.7200012207031,0,300.7200012207031
2017-07-19,302.760009765625,300.54998779296875,301.5,302.57000732421875,0,302.57000732421875
2017-07-20,303.92999267578125,302.1099853515625,302.9700012207031,303.1499938964844,0,303.1499938964844
2017-07-21,304.45001220703125,303.260009765625,304.45001220703125,303.489990234375,0,303.489990234375
2017-07-24,308.9200134277344,304.3399963378906,304.4800109863281,308.0799865722656,0,308.0799865722656
2017-07-25,312.1499938964844,308.6499938964844,309.3500061035156,311.8299865722656,0,311.8299865722656
2017-07-26,313.239990234375,311.010009765625,311.5400085449219,312.79998779296875,0,312.79998779296875
2017-07-27,314.45001220703125,310.0400085449219,313.239990234375,312.1099853515625,0,312.1099853515625
2017-07-28,315.82000732421875,308.760009765625,310.57000732421875,309.2900085449219,0,309.2900085449219
2017-07-31,311.0899963378906,306.6499938964844,309.9599914550781,306.7200012207031,0,306.7200012207031
2017-08-01,308.32000732421875,306.8699951171875,307.760009765625,307.20001220703125,0,307.20001220703125
2017-08-02,307.9800109863281,303.489990234375,307.2699890136719,304.9700012207031,0,304.9700012207031
2017-08-03,307.32000732421875,304.1499938964844,305.32000732421875,304.3999938964844,0,304.3999938964844
2017-08-04,307.25,304.5199890136719,304.5199890136719,306.6400146484375,0,306.6400146484375
2017-08-07,308.17999267578125,306.4200134277344,306.8699951171875,307.0899963378906,0,307.0899963378906
2017-08-08,308.2300109863281,304.6700134277344,306.7099914550781,305.5,0,305.5
2017-08-09,306.489990234375,304.6000061035156,304.7200012207031,306.0799865722656,0,306.0799865722656
2017-08-10,306.8800048828125,304.3699951171875,305.54998779296875,304.6400146484375,0,304.6400146484375
2017-08-11,305.80999755859375,303.94000244140625,304.1499938964844,305.6000061035156,0,305.6000061035156
2017-08-14,309.5199890136719,307.1199951171875,307.1400146484375,309.010009765625,0,309.010009765625
2017-08-15,310.8800048828125,309.3399963378906,309.6099853515625,310.29998779296875,0,310.29998779296875
2017-08-16,311.5400085449219,310.2699890136719,311.0400085449219,310.5400085449219,0,310.5400085449219
2017-08-17,311.0899963378906,305.9800109863281,309.6400146484375,306.0,0,306.0
2017-08-18,306.3800048828125,303.1499938964844,304.80999755859375,305.17999267578125,0,305.17999267578125
2017-08-21,307.0299987792969,304.20001220703125,305.5,306.5799865722656,0,306.5799865722656
2017-08-22,309.1400146484375,307.260009765625,307.29998779296875,308.67999267578125,0,308.67999267578125
2017-08-23,307.7300109863281,306.4100036621094,306.75,306.45001220703125,0,306.45001220703125
2017-08-24,307.55999755859375,305.5899963378906,307.2900085449219,306.8399963378906,0,306.8399963378906
2017-08-25,308.8999938964844,306.8999938964844,307.760009765625,308.3299865722656,0,308.3299865722656
2017-08-28,309.1700134277344,306.2200012207031,308.8399963378906,307.6199951171875,0,307.6199951171875
2017-08-29,308.739990234375,306.25,306.2699890136719,308.45001220703125,0,308.45001220703125
2017-08-30,309.0799865722656,307.5299987792969,308.0799865722656,308.94000244140625,0,308.94000244140625
2017-08-31,312.3399963378906,309.95001220703125,309.989990234375,312.2099914550781,0,312.2099914550781
2017-09-01,313.80999755859375,312.32000732421875,313.3399963378906,313.6700134277344,0,313.6700134277344
2017-09-05,315.3500061035156,311.1099853515625,313.239990234375,313.19000244140625,0,313.19000244140625
2017-09-06,314.6000061035156,312.8599853515625,314.2900085449219,313.510009765625,0,313.510009765625
2017-09-07,315.94000244140625,313.54998779296875,314.1700134277344,315.1600036621094,0,315.1600036621094
2017-09-08,316.260009765625,313.5400085449219,315.25,313.8599853515625,0,313.8599853515625
2017-09-11,317.6600036621094,315.6300048828125,315.69000244140625,317.44000244140625,0,317.44000244140625
2017-09-12,317.82000732421875,315.80999755859375,317.55999755859375,317.1600036621094,0,317.1600036621094
2017-09-13,317.8800048828125,316.4800109863281,316.95001220703125,317.1099853515625,0,317.1099853515625
2017-09-14,317.32000732421875,316.32000732421875,316.739990234375,316.989990234375,0,316.989990234375
2017-09-15,318.0,315.82000732421875,316.9200134277344,317.1700134277344,0,317.1700134277344
2017-09-18,320.4800109863281,317.4800109863281,317.4800109863281,320.0899963378906,0,320.0899963378906
2017-09-19,321.55999755859375,320.05999755859375,320.3599853515625,320.9100036621094,0,320.9100036621094
2017-09-20,321.5199890136719,319.0899963378906,321.3599853515625,320.55999755859375,0,320.55999755859375
2017-09-21,320.95001220703125,319.510009765625,320.510009765625,320.45001220703125,0,320.45001220703125
2017-09-22,321.2699890136719,319.7799987792969,320.45001220703125,320.6000061035156,0,320.6000061035156
2017-09-25,320.3800048828125,317.80999755859375,319.7099914550781,319.6199951171875,0,319.6199951171875
2017-09-26,325.2699890136719,320.3900146484375,320.6600036621094,324.3800048828125,0,324.3800048828125
2017-09-27,329.70001220703125,324.8900146484375,324.95001220703125,329.3399963378906,0,329.3399963378906
2017-09-28,329.8500061035156,328.239990234375,329.6499938964844,329.2099914550781,0,329.2099914550781
2017-09-29,330.3399963378906,329.0400085449219,329.8999938964844,329.55999755859375,0,329.55999755859375
2017-10-02,330.739990234375,327.9200134277344,328.0199890136719,330.0299987792969,0,330.0299987792969
2017-10-03,331.67999267578125,330.0400085449219,330.70001220703125,331.5,0,331.5
2017-10-04,334.04998779296875,331.67999267578125,331.67999267578125,332.3299865722656,0,332.3299865722656
2017-10-05,337.19000244140625,333.1199951171875,333.1600036621094,336.20001220703125,0,336.20001220703125
2017-10-06,335.8299865722656,332.7200012207031,334.8800048828125,334.6499938964844,0,334.6499938964844
2017-10-09,334.9200134277344,333.2699890136719,334.1499938964844,333.6499938964844,0,333.6499938964844
2017-10-10,335.239990234375,333.010009765625,335.0299987792969,334.67999267578125,0,334.67999267578125
2017-10-11,335.8399963378906,334.29998779296875,334.69000244140625,335.29998779296875,0,335.29998779296875
2017-10-12,335.1099853515625,333.2200012207031,334.9800109863281,334.4100036621094,0,334.4100036621094
2017-10-13,335.7099914550781,334.2099914550781,335.30999755859375,334.4599914550781,0,334.4599914550781
2017-10-16,337.20001220703125,334.9700012207031,335.1099853515625,335.8299865722656,0,335.8299865722656
2017-10-17,336.7300109863281,334.3900146484375,335.3500061035156,335.1199951171875,0,335.1199951171875
2017-10-18,337.5400085449219,334.17999267578125,335.8299865722656,337.3299865722656,0,337.3299865722656
2017-10-19,336.0,334.0,335.3599853515625,335.2200012207031,0,335.2200012207031
2017-10-20,337.17999267578125,335.1099853515625,336.8800048828125,335.4700012207031,0,335.4700012207031
2017-10-23,336.69000244140625,335.07000732421875,336.1400146484375,336.0899963378906,0,336.0899963378906
2017-10-24,337.7699890136719,336.0799865722656,337.0199890136719,336.70001220703125,0,336.70001220703125
2017-10-25,338.54998779296875,334.1600036621094,336.7200012207031,336.2799987792969,0,336.2799987792969
2017-10-26,337.1700134277344,334.8599853515625,337.1199951171875,335.0199890136719,0,335.0199890136719
2017-10-27,338.6000061035156,334.30999755859375,334.9200134277344,338.55999755859375,0,338.55999755859375
2017-10-30,337.6199951171875,335.79998779296875,337.17999267578125,337.1300048828125,0,337.1300048828125
2017-10-31,344.19000244140625,338.7099914550781,338.80999755859375,343.69000244140625,0,343.69000244140625
2017-11-01,347.4200134277344,342.0199890136719,346.4599914550781,343.4200134277344,0,343.4200134277344
2017-11-02,346.2699890136719,342.3599853515625,343.3399963378906,345.3500061035156,0,345.3500061035156
2017-11-03,348.0899963378906,345.57000732421875,346.2099914550781,347.2200012207031,0,347.2200012207031
2017-11-06,350.9800109863281,347.69000244140625,348.1000061035156,349.4100036621094,0,349.4100036621094
2017-11-07,350.9200134277344,345.55999755859375,350.010009765625,349.2900085449219,0,349.2900085449219
2017-11-08,352.9100036621094,347.989990234375,349.69000244140625,352.80999755859375,0,352.80999755859375
2017-11-09,355.70001220703125,351.32000732421875,351.6099853515625,354.4599914550781,0,354.4599914550781
2017-11-10,356.29998779296875,353.94000244140625,354.1400146484375,354.9100036621094,0,354.9100036621094
2017-11-13,357.20001220703125,353.6300048828125,354.1099853515625,356.1600036621094,0,356.1600036621094
2017-11-14,357.0799865722656,354.8500061035156,354.9599914550781,356.8500061035156,0,356.8500061035156
2017-11-15,355.30999755859375,352.6400146484375,355.29998779296875,354.4100036621094,0,354.4100036621094
2017-11-16,360.2099914550781,355.7200012207031,355.80999755859375,358.2799987792969,0,358.2799987792969
2017-11-17,356.7799987792969,354.1300048828125,354.20001220703125,356.1300048828125,0,356.1300048828125
2017-11-20,360.760009765625,357.1000061035156,357.1000061035156,360.6600036621094,0,360.6600036621094
2017-11-21,363.3299865722656,361.1499938964844,361.75,363.19000244140625,0,363.19000244140625
2017-11-22,363.8599853515625,361.80999755859375,363.6600036621094,361.80999755859375,0,361.80999755859375
2017-11-24,365.0799865722656,361.7900085449219,362.6600036621094,364.8500061035156,0,364.8500061035156
2017-11-27,365.6099853515625,363.0799865722656,364.67999267578125,364.7099914550781,0,364.7099914550781
2017-11-28,368.3699951171875,365.0,365.739990234375,368.07000732421875,0,368.07000732421875
2017-11-29,370.2799987792969,366.2300109863281,368.8699951171875,366.489990234375,0,366.489990234375
2017-11-30,373.6700134277344,366.3900146484375,367.5299987792969,372.989990234375,0,372.989990234375
2017-12-01,373.8399963378906,365.9800109863281,373.1499938964844,373.55999755859375,0,373.55999755859375
2017-12-04,378.2200012207031,374.1499938964844,377.1300048828125,375.42999267578125,0,375.42999267578125
2017-12-05,376.19000244140625,374.2300109863281,375.32000732421875,375.05999755859375,0,375.05999755859375
2017-12-06,376.80999755859375,374.1000061035156,374.1400146484375,374.9100036621094,0,374.9100036621094
2017-12-07,376.2799987792969,374.260009765625,374.510009765625,376.0899963378906,0,376.0899963378906
2017-12-08,378.5,374.739990234375,377.54998779296875,375.7300109863281,0,375.7300109863281
2017-12-11,378.30999755859375,376.3500061035156,376.6300048828125,378.20001220703125,0,378.20001220703125
2017-12-12,378.9100036621094,375.1199951171875,378.4599914550781,375.2799987792969,0,375.2799987792969
2017-12-13,379.2300109863281,375.94000244140625,376.1400146484375,377.7799987792969,0,377.7799987792969
2017-12-14,378.55999755859375,374.3800048828125,378.29998779296875,374.6700134277344,0,374.6700134277344
2017-12-15,378.989990234375,374.55999755859375,374.8299865722656,377.6000061035156,0,377.6000061035156
2017-12-18,382.04998779296875,380.3699951171875,381.0199890136719,381.3299865722656,0,381.3299865722656
2017-12-19,383.32000732421875,380.3599853515625,382.2799987792969,381.1600036621094,0,381.1600036621094
2017-12-20,382.2200012207031,379.5899963378906,381.1199951171875,381.510009765625,0,381.510009765625
2017-12-21,385.2200012207031,382.3599853515625,382.3900146484375,384.239990234375,0,384.239990234375
2017-12-22,384.1499938964844,381.2300109863281,384.0899963378906,381.57000732421875,0,381.57000732421875
2017-12-26,383.2200012207031,381.1400146484375,381.7300109863281,381.7699890136719,0,381.7699890136719
2017-12-27,385.44000244140625,382.25,382.3800048828125,384.8900146484375,0,384.8900146484375
2017-12-28,386.9800109863281,384.260009765625,385.9800109863281,386.3599853515625,0,386.3599853515625
2017-12-29,388.69000244140625,385.6499938964844,387.5299987792969,385.67999267578125,0,385.67999267578125
